Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,243.18507385253906,270.70001220703125,271.70428466796875,404.8374938964844,601.1975708007812,82.77015686035156,243.8913336127375,271.010009765625,271.72368491952835,405.7862306432336,601.1975708007812,83.46538660293233,240.56889220053384,269.6000061035156,267.89001749911944,401.7342920226082,598.1399318067746,82.71378901220113,242.86674847770814,269.67999267578125,268.6082414686908,403.2167063843153,600.5978525430173,83.18354019434595,48822500,8185900,7919800,21423100,26749000,29429200
2025-02-19,243.5829620361328,270.8500061035156,271.02490234375,409.9073181152344,602.61328125,82.87349700927734,244.716969605811,271.3299865722656,271.9954480996811,410.6188782021152,602.9082197102092,83.09897555424695,241.88195827091008,269.239990234375,269.0546956439582,402.8707962337448,599.3000091966954,82.57285656003997,243.37407429304395,270.67999267578125,270.18053227508295,403.09811062253897,599.8112758662747,82.62922440432395,32204200,9342500,7007200,24114200,31011100,20584300
2025-02-20,244.5379180908203,270.989990234375,258.94158935546875,412.07598876953125,600.1062622070312,83.18354034423828,245.4829218502696,271.8399963378906,270.52990776080935,415.2250013636158,601.3843689751305,83.39023201160792,243.00600383864503,270.1700134277344,257.9128132494212,408.52096684547683,596.8028311734677,83.09898140402605,243.65259654249155,270.2300109863281,270.47167738640707,411.24417583261857,601.2467110134413,83.09898140402605,32316900,7356900,13846700,23508700,36554000,27913400
2025-02-21,244.2593994140625,270.739990234375,256.45697021484375,404.23309326171875,589.842041015625,84.18879699707031,247.38289505871285,271.510009765625,261.2708979105654,413.9772255480723,600.0276510429451,84.48943742964686,243.93113206298463,269.510009765625,255.09821224375392,403.9162337604133,589.3799206723878,83.44658936118343,244.65729095432025,270.79998779296875,260.41681300910824,413.27415103230015,599.8899930676969,83.4935673407058,53197400,8917400,12835600,27524800,76519800,46912300
2025-02-24,245.80125427246094,272.2099914550781,253.6424102783203,400.0640869140625,587.157958984375,84.4330825805664,247.55199828948733,272.32000732421875,259.1357025074417,405.38176561032634,592.8800056614799,84.61158316098476,243.1353323966777,270.3800048828125,250.99280984837583,395.42968840762455,586.4500466079941,83.85998554780852,243.64264638435856,271.45001220703125,257.67016901902093,404.5301585448998,591.8869960824046,83.92575042855937,51326400,5374400,10372800,26443700,50737200,26218000
2025-02-25,245.74154663085938,268.6199951171875,249.81845092773438,394.0235595703125,584.2378540039062,85.88929748535156,248.68599549611233,271.67999267578125,255.25351263379156,398.00441513588805,587.8264418905826,85.96445938870373,243.62275227067275,266.45001220703125,245.88775278979048,392.8352683816966,579.636634088407,85.30681065395638,246.69650753214344,271.4599914550781,254.50620312645628,397.1923965138258,587.0989070332523,85.4665243227045,48013300,10079800,9608400,29387400,58266500,50125100
2025-02-26,239.0966796875,269.0299987792969,251.1675567626953,395.83575439453125,584.5328979492188,86.39662170410156,243.69239232640413,269.0799865722656,253.22510912697214,399.66804717869115,589.4881049123491,86.49057049080926,237.87314875998453,266.6600036621094,249.36232616658907,390.40913086553707,581.8980139327481,85.6825980230237,243.04581476744292,267.0799865722656,249.58556236411243,394.13250979931917,585.8995163780398,85.88928965448042,44433600,7276000,5943600,19619000,43321600,32220200
2025-02-27,236.05276489257812,264.92999267578125,251.41986083984375,388.7059020996094,575.20263671875,85.78595733642578,241.18564780716906,266.6700134277344,255.87469182858476,401.7871994813194,587.9543615454245,86.23692161854422,235.81402085750776,264.45001220703125,250.2649090455339,388.3494237890168,574.8094053796542,85.62624365710984,238.1516754344793,266.489990234375,252.51658225954176,397.36074580317216,586.8040113591791,85.78595733642578,41153600,9374600,8204400,21127400,74196700,53373600
2025-02-28,240.5688934326172,263.2699890136719,256.85491943359375,393.1224365234375,584.178955078125,86.83819580078125,240.8175794410065,263.3999938964844,257.0102103033765,393.7562160246685,584.7098443771037,86.88517378179223,228.9900734891547,261.25,250.29405049282587,382.8039671137811,572.6365684069419,85.93627447447201,235.70459571566596,262.55999755859375,253.0503967893836,388.83463352266693,575.7040488167072,86.29328275952145,56833400,11504500,10467100,32845700,88744100,49388600
2025-03-03,236.77890014648438,266.739990234375,252.9436492919922,384.7052307128906,573.9441528320312,87.24345397949219,242.7473638198223,266.8800048828125,258.47577236645964,394.93461038215554,587.2857532860544,87.3753977015211,234.8689935924468,265.07000732421875,250.22613281744813,382.39794340981075,570.1392964764723,86.11250573627477,240.51913191748446,265.07000732421875,256.2240989340042,394.93461038215554,586.1452445030724,86.15020496976783,47184000,7725600,9058300,23007700,74249200,42904200
2025-03-04,234.68994140625,269.05999755859375,242.8790740966797,384.8240661621094,567.1504516601562,86.16905212402344,238.80819608105105,269.3999938964844,249.6534940988536,388.755390806373,575.5369060706639,87.45079731806182,233.44651142335266,267.5199890136719,238.70572440707394,377.2882188683939,562.6180601948478,86.01825518806896,236.46059966619734,269.010009765625,247.76091803763094,379.66483152587324,569.9525173224438,87.12093800865348,53798100,8481300,13465600,29342900,109648200,56722000
2025-03-05,234.50094604492188,269.6199951171875,244.12136840820312,397.1131286621094,573.24609375,85.4810562133789,235.30668622205877,270.260009765625,245.59660207726964,397.7568203379533,575.035467216836,86.51776720272257,228.02515316620742,267.9599914550781,240.5303521377995,385.02209070764377,563.434093538414,85.3962383271929,234.18262069274581,267.9700012207031,243.84961678618464,385.5469260754551,566.9833166199888,86.29157179210547,47227600,6990400,7861400,23433100,71230500,50215900
2025-03-06,234.0930938720703,268.25,239.27833557128906,393.0234375,563.0703735351562,85.19830322265625,236.60979483297604,269.510009765625,242.015281613365,398.23217304119834,570.4047711019521,85.57528829694964,231.9345013377031,268.1600036621094,236.66758002130527,388.8544303529959,560.523941077153,84.56685735769035,233.20777237015392,268.25,240.80209946195242,390.438848896208,565.7937090893346,85.27370167559337,45170400,6136400,9983200,23304600,80094900,42827500
2025-03-07,237.81346130371094,268.3900146484375,235.14382934570312,389.478271484375,566.2262573242188,84.92501831054688,240.10136041796665,270.3399963378906,239.45305495919504,390.9537458547577,567.6715458955733,85.914603570703,233.5261018066448,267.6400146484375,232.36806783489953,381.7839796807534,556.1094773560538,84.81192059240499,233.87426828677374,269.0899963378906,238.00693642207267,388.497925986767,561.2907933786839,85.89575035581532,46273600,10431200,20498700,22034100,81158800,36903600
2025-03-10,226.28436279296875,266.0400085449219,225.380126953125,376.4563903808594,551.1444702148438,85.8109130859375,234.91874867921032,268.44000244140625,230.5143072655119,382.6355890788174,559.9536192631458,86.35753395755587,223.04150278970278,265.6400146484375,221.9638018922669,373.5450301742595,546.2384702857362,85.6789693730924,234.3019970725287,267.6199951171875,229.25260968443942,382.08104715568106,558.0364891964213,85.83918571149101,72071200,7593900,18887200,32840100,99326600,41440800
2025-03-11,219.67926025390625,269.1600036621094,222.39085388183594,376.7436218261719,546.5629272460938,85.19830322265625,224.65298022983382,269.7300109863281,226.44774284176466,382.23954096173566,554.5266268117218,86.22558017995371,216.30707871737093,268.44000244140625,220.01301974210133,373.23810047588285,542.728606721458,84.95326184580671,222.63365113389432,268.4700012207031,224.9239788967364,375.30773581476114,549.9843938775969,85.73550461664686,76137400,8436600,18143000,30380200,88102100,40555700
2025-03-12,215.83953857421875,270.3299865722656,221.18736267089844,379.53607177734375,549.4632568359375,84.68938446044922,220.58447147788527,271.2300109863281,227.4182791975453,381.4670864515663,553.631880779765,85.17946008167863,213.7804264853068,268.3599853515625,220.56621400526214,375.2581813231993,544.3704523001988,84.61398599860067,218.9829331071368,268.4700012207031,227.10769746005099,379.21921226907705,552.7077001878538,84.82132817348764,62547500,7236200,16054000,24253600,69588200,32734600
2025-03-13,208.5779266357422,275.1300048828125,218.55718994140625,375.0799255371094,542.138671875,85.4339370727539,215.70029772842102,275.3500061035156,222.7402395654928,381.5661320778761,549.6992388466521,85.49048232988723,207.3245545879158,271.54998779296875,217.62545954737027,373.7728082450696,540.4279685563406,84.23700973387702,214.81497612462363,271.57000732421875,222.5461333861297,379.4271716632625,549.0896792735167,84.42550590831117,61368300,13741500,16467900,20473000,74079400,38675400
2025-03-14,212.36790466308594,275.239990234375,225.59364318847656,384.7745666503906,553.3369140625,84.98155212402344,212.8254784087618,276.29998779296875,226.27302221151962,386.42831046600287,554.3397648685512,85.20774752982969,208.4784519318959,274.6600036621094,220.87679052941755,375.8127456880931,542.2074423986709,84.6893920461825,210.13967261110687,276.2699890136719,221.40087868737876,376.0801044136148,546.7496748611676,84.83076237721299,60107600,13365000,11962100,19952800,62660300,24658000
2025-03-17,212.87521362304688,276.7300109863281,227.03976440429688,384.9132080078125,557.6039428710938,85.4056625366211,214.0888025037831,276.7900085449219,228.72851937201781,388.88412112316473,560.1208513978755,85.93343743246099,208.8663965620962,275.3900146484375,223.67198421387434,381.813696346666,552.8846868765244,85.17946713235226,212.18883784213668,275.5400085449219,224.37076354224342,382.9326924641042,553.3172833424321,85.57530549462587,48073400,8583400,9586000,22474300,49008700,26700300
2025-03-18,211.5720977783203,279.9599914550781,228.0491485595703,379.7836608886719,551.5770874023438,85.49049377441406,214.01915944879542,280.2099914550781,229.21380056152384,383.59615946585757,555.5097605205915,85.78265389590588,210.37840804794794,278.9700012207031,226.64186010682008,377.38725393405446,549.6500559715837,84.93444616378191,213.03437263106773,279.8999938964844,227.4182997112403,383.29909421372145,555.2934322950165,84.9532921885513,42432400,9596500,10344900,19486900,66041400,23654700
2025-03-19,214.10870361328125,281.1099853515625,232.06719970703125,384.0417785644531,557.5842895507812,85.93344116210938,217.6101915579757,281.4800109863281,235.19235827185224,385.8836435250732,561.3399999727566,85.97114039779039,212.6265295918345,279.05999755859375,227.9714953720013,380.2589866011294,552.1768634471969,85.17947082927714,213.0940604852241,279.8500061035156,228.79646520042016,381.7740797920575,553.3566775077279,85.46221150168772,54385400,8822200,10120600,19185500,66556000,31378700
2025-03-20,212.97470092773438,280.75,231.97012329101562,383.0713195800781,555.9718627929688,85.98997497558594,216.3468825511506,280.8999938964844,234.63912397597252,387.97310772514027,560.966374832501,86.93243417099252,211.10457731145533,279.42999267578125,229.2428922333378,379.5460042678497,553.1304918485869,85.91458370465212,212.86527847830126,279.489990234375,229.59228927901535,381.98202996781214,553.848245552193,86.89473494032909,48862900,5863300,8328500,18470500,62958200,35645800
2025-03-21,217.12278747558594,278.489990234375,234.51296997070312,387.4482727050781,556.1552734375,85.4810562133789,217.68978368973626,279.4599914550781,235.16323383404452,387.92357710345186,557.0526817242638,86.1784812771908,210.16952111998106,276.5899963378906,229.53406562636874,379.07067004050685,550.2878724028328,85.40566493356708,210.44804823896536,279.4599914550781,230.8054781658387,379.4865916093534,551.5205297947124,86.07481017825643,94127800,9359300,19326900,39675900,83763000,29192100
2025-03-24,219.56983947753906,277.25,240.75355529785156,389.2505187988281,566.1151733398438,84.60458374023438,220.3158974796034,279.0899963378906,241.365003805813,391.54792412450786,567.1703352751009,85.06639405915874,217.4311459430569,276.8599853515625,237.2110695442326,386.012386704804,562.2890000340255,84.5386118647302,219.8384246082871,278.9100036621094,238.2495457049519,391.54792412450786,562.880651498493,85.00984160130149,44299500,7870100,9422700,21004500,58766800,27985600
2025-03-25,222.57398986816406,278.4700012207031,243.733154296875,391.31024169921875,567.4760131835938,84.59514617919922,222.92215637067883,279.9599914550781,244.4028332211237,392.49853282327706,568.4127846067184,84.89673285830678,218.9232808837126,278.2699890136719,240.32652930123646,388.8148031404558,565.73055113845,84.35953136144663,219.60965673355645,278.7799987792969,241.96675395701018,390.082331804945,567.3181993393742,84.4160766167813,34493600,5090200,9287700,15775000,38355700,22333800
2025-03-26,220.36563110351562,278.239990234375,243.63607788085938,386.1708068847656,560.7013549804688,84.0390853881836,223.83729303324841,279.0199890136719,247.16886352040504,391.4587795188397,568.3339598573967,84.4443431330043,219.31120492080973,277.7799987792969,242.4228957957221,384.784452111458,559.3207546377017,83.96368692626507,222.3352199198642,278.92999267578125,245.15984168828058,391.1518020411883,567.2097618801449,84.24642756326298,34466100,3717500,12779300,16108400,51848300,25095600
2025-03-27,222.67344665527344,281.9700012207031,240.8118133544922,386.7748718261719,559.2122802734375,83.79405212402344,223.80745418869535,282.07000732421875,243.25759285817858,388.41870337339975,562.9792883535321,83.90714262779228,219.40073045135125,279.5899963378906,239.89949795497841,383.62585932715103,557.101956447335,83.53015750431207,220.22636977863218,280.54998779296875,242.18028645376282,386.3292739557081,559.3108687859911,83.73749968174585,37094800,8476300,8022500,13766800,42164200,23674500
2025-03-28,216.7547149658203,284.05999755859375,235.69703674316406,375.109619140625,547.9507446289062,84.95328521728516,222.6336557419088,284.6400146484375,242.16086005777964,385.3389984995421,558.413587192946,85.1417742110909,216.5358700680628,282.8599853515625,234.00828183952703,373.2578420054409,547.3689639965595,84.6422719061509,220.504904155295,283.82000732421875,239.6665652294854,384.2992097422753,557.6838635858104,84.70824377302233,39818600,9563700,11978400,21632000,71662700,39869400
2025-03-31,220.9624786376953,288.1400146484375,238.0748748779297,371.7328796386719,551.6289672851562,85.79208374023438,224.4341253115235,288.3900146484375,238.61837812715723,373.3965054432232,552.93066066187,86.08424387274876,215.09348022110552,285.8500061035156,230.36873927152533,363.6622546184452,539.2826520783074,85.16063762591197,215.86937928840504,287.5299987792969,232.35836101622476,368.91063894364476,542.201606334121,85.98057994701387,65299300,13925100,13603000,35184700,95328200,38824300
2025-04-01,222.01690673828125,287.57000732421875,236.48318481445312,378.46661376953125,553.18701171875,86.53549194335938,222.5043215641154,289.1300048828125,238.45339153399044,379.120187514209,555.1297110203275,86.9327529470433,217.74944665223015,285.9100036621094,233.78506877067235,369.59391274714585,545.9981756472096,86.2706560850607,218.65466729819107,288.5400085449219,235.47380892493115,371.00006183577835,549.715889513425,86.30849080999421,36412700,15923600,8054700,19689500,54609600,39800100
2025-04-02,222.71322631835938,288.1600036621094,238.57955932617188,378.4170837402344,556.6878051757812,86.47875213623047,224.0063965120705,289.0299987792969,239.9674326166383,381.32841351216814,559.5475341360295,87.36785022073765,219.85831598824518,287.3599853515625,234.34797933558323,372.9508420143411,547.1125011420022,85.7504534528748,220.15674221426906,288.2799987792969,234.4838551459041,374.2876959242722,547.3491617248258,87.36785022073765,35905900,11074800,7758800,16092600,76014500,43488400
2025-04-03,202.12203979492188,286.4200134277344,221.9541015625,369.47503662109375,529.2537841796875,86.87600708007812,206.39944211542388,289.0899963378906,228.21411845193424,373.80248816308017,540.3673821784607,87.70835669030988,200.19223396809613,282.45001220703125,220.6050436132751,365.75168821202425,529.2537841796875,86.86654659371547,204.4596791341039,282.7799987792969,227.36974842028587,371.1386925275575,537.5470765410741,87.50972255787785,103419000,20524400,17188500,30198000,125986000,57467400
2025-04-04,187.389892578125,279.7200012207031,205.3434295654297,356.3343200683594,498.26971435546875,87.82185363769531,198.82944937179326,284.0299987792969,212.58923458837728,370.94062085342546,518.574043873056,88.99470137805768,186.35535024633944,278.0199890136719,204.02511643608108,355.97784180916346,498.0527654446422,87.79347939485184,192.87092693410324,283.6400146484375,210.2553432331429,360.5825339787073,516.4045547647906,88.57853378929236,125910900,21517200,27170700,49209900,217965100,92794200
2025-04-07,180.50625610351562,273.7099914550781,209.40577697753906,354.3736267089844,497.3821716308594,85.1734848022461,193.12954493623218,280.1400146484375,216.83712407913987,367.3856281525139,515.9114550791749,87.19759584404443,173.70219548773406,272.5799865722656,197.41406528016333,341.43098078163547,475.115432610906,84.93702316450108,176.26863687444822,278.8599853515625,200.9393169780438,347.4616469003483,482.40291724281104,86.9043785061998,160466300,19807000,22914400,50425000,256611400,124987600
2025-04-08,171.5137481689453,275.20001220703125,211.77870178222656,351.1058044433594,489.591796875,83.56554412841797,189.33955773730443,278.32000732421875,222.49116855668552,370.00982228854286,517.6963548854247,85.31535886295875,168.32062862424334,274.239990234375,208.24369056058796,346.8377957272636,482.3733480760591,83.44258667052674,185.71869040589692,277.8699951171875,218.27259368729497,364.6723484414274,514.6196468974629,84.44518173887444,120859500,12639500,19485700,35868900,165816600,73861900
2025-04-09,197.8048553466797,285.3800048828125,228.83860778808594,386.68572998046875,541.0084838867188,84.057373046875,199.55559936553783,285.8699951171875,231.9048922466148,389.39905670107095,541.0084838867188,84.0952077692198,170.98654976711688,281.0400085449219,206.04654347465694,349.66000929830324,486.20945053098467,81.2387475701886,171.04623198001363,282.2200012207031,207.5113293287422,350.0957251156184,486.5940541464612,82.54401301802474,184395900,25342200,24022400,50199700,241867300,131353500
2025-04-10,189.41915893554688,292.3500061035156,221.77833557128906,377.63482666015625,517.3018798828125,81.74005889892578,193.7562435722064,292.8599853515625,224.9422782580252,380.15997201946135,526.098105010763,83.4047508837193,182.0381599544528,287.2300109863281,214.9329086419956,364.21681503291546,502.2535908103832,81.6738499276336,188.0762635840202,288.80999755859375,224.60048894505405,378.3379012524662,524.7865408671853,82.98857608346175,121880000,19837800,18896400,38024400,162331200,78592000
2025-04-11,197.1085205078125,297.92999267578125,230.65493774414062,384.6656494140625,526.531982421875,82.18461608886719,198.49121408156802,299.2699890136719,232.97906934942662,386.25003769690613,528.9874258955272,82.57241668504837,185.0820690088969,296.80999755859375,219.71787325553504,375.1987873888056,512.8544231608307,80.39696647052739,185.12186726950821,297.9599914550781,220.99711715573133,376.93173851590154,515.7536352571723,81.2198556663653,87435900,21080100,20284500,23839200,97866300,94814100
2025-04-14,201.45553588867188,296.2300109863281,229.2096710205078,384.0318908691406,531.64013671875,82.77104187011719,211.82076535143517,296.5799865722656,234.15087913970558,390.80525087459347,536.7285795544979,82.96020831249803,200.10268359760292,294.5299987792969,228.14526363842643,380.46695659777833,526.4531053782949,82.11840537630005,210.3286495235762,295.5400085449219,231.53380246810318,389.38918941494444,536.5017296923237,82.66699816193658,101352900,12427600,13017800,19251200,68034000,37596400
2025-04-15,201.07754516601562,297.7799987792969,227.65701293945312,381.9721374511719,530.1510620117188,83.06424713134766,202.44033954558066,298.0199890136719,233.04741393456666,388.07212889209285,535.6930840370895,83.41421296701344,198.74984792281177,296.0899963378906,227.3542929260278,380.41742551182244,529.3621734315309,82.32648794675632,200.7990180691496,296.92999267578125,230.5572900044825,384.7250528209778,532.1824786951643,82.43053164881272,51343900,7924100,10912900,17199900,56892900,22553900
2025-04-16,193.24893188476562,307.4700012207031,224.21963500976562,367.9896545410156,518.366943359375,83.5277099609375,199.64512887500646,308.05999755859375,228.09643576900157,377.8922316795949,530.4273047249436,83.70742312203369,191.35890907242805,303.79998779296875,222.5790672431111,364.41483869971677,513.0714517926509,82.73320229001355,197.31743142832593,304.6499938964844,226.55352634462056,376.9614172312142,524.3034408726064,83.04533339626373,59732400,20778100,9322300,21967800,83484800,35607300
2025-04-17,195.9446563720703,306.1199951171875,226.5144805908203,364.1969909667969,519.1065063476562,82.78996276855469,197.78493872612725,307.1300048828125,228.83859723978307,370.6732850580017,523.800475242003,83.42367834304984,193.39811432307044,302.7300109863281,225.13757837531108,363.31567729138493,516.6411916080497,82.50621308050982,196.16350125239885,306.30999755859375,225.38170933973876,370.10883089247193,520.3194821276195,83.27234661934014,52164700,18287800,9557900,21120200,79868100,31758400
2025-04-21,192.14476013183594,315.5899963378906,223.61419677734375,355.62139892578125,506.7503662109375,81.34280395507812,192.78139570274652,316.4100036621094,226.36798622449223,360.92919678600947,514.4618777265953,82.35485948307905,188.8123615658979,313.95001220703125,221.02639969234494,352.2050274305898,501.4055507612705,81.32389019906987,192.25418258208256,315.0199890136719,225.21569525952322,359.28536510699473,513.9293312369678,81.91031044640113,46742500,20372300,8716200,20807300,69368100,39343200
2025-04-22,198.690185546875,311.1099853515625,230.05926513671875,363.246337890625,519.9349365234375,81.79682922363281,200.53045296496776,317.6300048828125,230.4498836423457,364.1870645763753,521.956482797522,82.30758011277662,194.93999616163734,310.3599853515625,225.93833303093191,356.3541225187108,511.9867633247528,81.72115975256041,195.0892017003565,317.489990234375,226.53401321401216,359.83984897446516,512.9235950678715,82.11841365133358,52976400,35242300,10701400,19485000,75948100,32552100
2025-04-23,203.5246124267578,303.6499938964844,235.22506713867188,370.7426452636719,527.991455078125,82.5913314819336,206.90673568869565,304.739990234375,240.99631170351697,376.6841922722663,537.8625838932508,84.23710267807073,201.7340703321958,300.5899963378906,234.36572139205154,369.38596664501534,526.4728430251603,82.44945303724785,204.91724784553512,304.17999267578125,234.58055782870665,372.396358924379,532.9319549297188,84.06684998769533,52929200,25421500,14126800,20545500,90590700,44082200
2025-04-24,207.27481079101562,308.07000732421875,238.8968048095703,383.52685546875,539.1051635742188,83.4615249633789,207.73239972806866,308.5,239.7073214295824,384.66567617915354,539.8348871004667,83.56556869534973,201.87335793866913,304.7099914550781,232.0025485026731,371.53484734056974,528.0211182344198,83.00752251135974,203.81310578126346,306.9800109863281,234.11184368965115,372.0398885175219,529.2734571828396,83.26289798859067,47311000,10845000,9055200,22232300,64150400,24190800
2025-04-25,208.18002319335938,304.7300109863281,237.83238220214844,388.032470703125,543.0003662109375,84.07630920410156,208.6475540878433,305.3699951171875,239.85377878556818,388.339448160569,543.4046513367819,84.28439662433018,205.1162098506388,301.010009765625,236.07463632488924,380.8531026572445,536.1467793425768,83.8020128061854,205.28531450927932,301.7799987792969,238.9065494767277,383.2297150007932,539.0657336001437,84.08576969126759,38222300,10691600,8588600,18973200,61119600,22513900
2025-04-28,209.0355224609375,309.07000732421875,237.51014709472656,387.3492431640625,543.2073974609375,84.6059799194336,210.38837503045187,309.1099853515625,241.04515888837096,388.91383718504306,545.8699492792146,84.68164938329782,206.36961558551846,302.9700012207031,235.18601541572858,382.8732888048125,537.4583271221219,83.81147219757091,208.89625889548412,304.1499938964844,238.81868556081264,388.1414373128656,543.7399439376,83.85876741654536,38743100,9375500,7394300,16579400,47613800,20130500
2025-04-29,210.09988403320312,306.05999755859375,238.87725830078125,390.201171875,546.6293334960938,85.31537628173828,211.12446912484504,306.95001220703125,239.49247309158469,391.2508426713115,547.7436606136026,85.324836770042,207.27479957627347,304.0,236.01605058594708,386.5768248872523,540.9393676118534,84.46411995659793,207.59312493762445,305.80999755859375,236.50431250866183,387.48784509297593,541.2943585019403,84.48303371696713,36827600,6852100,7216800,14974000,47775100,22129500
2025-04-30,211.3831024169922,303.7699890136719,238.87725830078125,391.4092712402344,546.8462524414062,84.62489318847656,212.4574277707069,306.07000732421875,239.4631785682675,392.79562598704683,548.7988227140515,85.17348592718736,205.5837430092506,303.44000244140625,232.83257331348125,380.69467558939255,534.0069337400583,84.49247524688936,208.19992461631293,304.6099853515625,235.5473233123009,386.49757125114587,539.9729835885655,84.9181033139573,52286500,8331900,12991700,36461100,93101500,42630600
2025-05-01,212.19879150390625,297.4599914550781,241.09397888183594,421.2556457519531,550.7216796875,84.19580078125,213.43226431553572,297.94000244140625,242.61735374261244,432.7327295827746,556.2440206119321,84.75590014712299,207.8020097882055,295.32000732421875,236.4847850001896,420.76051687113977,550.1201573586014,83.82556388857043,207.98107159612528,297.4100036621094,237.13905420831426,426.9100091091665,552.595342895286,84.73691679691929,57365700,14969100,8689600,58938100,63186100,29932800
2025-05-02,204.27069091796875,297.9800109863281,246.58203125,431.0393981933594,558.8966674804688,83.2844467163086,205.9020705063368,300.8500061035156,247.66597331622904,435.1588741169636,560.4941864598073,83.6072143648129,201.09745506032002,297.0299987792969,243.60364543700763,425.80092616148227,554.5774316657111,83.10407229932738,205.0067917796952,300.1700134277344,245.36137644120922,427.533877248033,556.894803218062,83.26545612357953,101010600,8678400,7165000,30757400,60717300,32090400
2025-05-05,197.8446502685547,306.8800048828125,246.630859375,431.9207458496094,555.6917724609375,82.81927490234375,203.0272736250085,307.6499938964844,249.16982732673011,435.2182909345157,558.7882219920989,82.98066597630603,197.1682315771274,304.67999267578125,244.7071062124704,427.9002714913439,553.9068871278389,82.43005464817428,202.03252954096354,305.9200134277344,245.28325170363556,428.652877068793,554.7648117792631,82.92370143846492,69018500,8924000,5450700,20136100,38659200,22862800
2025-05-06,197.46661376953125,315.4800109863281,243.39854431152344,429.0885925292969,551.0470581054688,83.09458923339844,199.59536519080132,315.6199951171875,246.7187190961668,433.46554517602334,555.5339182387945,83.09458923339844,195.9844550154461,311.3999938964844,243.15441337440055,426.9694566129341,549.232620427504,82.24968880232127,197.1682027308483,313.1199951171875,244.1309371228921,427.9894209087166,550.1891335164119,82.40158459535495,51216500,11445300,6369900,15104200,48264700,21095200
2025-05-07,195.218505859375,310.75,243.5352783203125,429.12823486328125,553.3645629882812,83.44583129882812,198.39174158064424,313.260009765625,246.5234388677099,433.8517538131467,555.9975022415719,83.740120303702,192.23427392267118,310.0799865722656,242.98842735746476,426.9100367836598,548.3254139860352,83.3698834127997,198.1231564563361,312.1000061035156,243.98448584012095,429.6134515274466,552.3784371058738,83.4648146489407,68536700,7888300,8724100,23295300,55588000,23161600
2025-05-08,196.45201110839844,304.6300048828125,247.5194854736328,433.9012756347656,557.2202758789062,82.51547241210938,198.99855348942916,310.4800109863281,249.87291137635128,439.34769356127396,562.3974366423718,83.59770423640738,193.65676753221484,303.04998779296875,245.64456159073174,431.4157188741818,553.9069074354913,82.48699377085748,196.68079799363124,309.760009765625,245.66409623863075,433.66359321182534,557.3977713110521,83.55973030047564,50478900,11927600,8320100,23491300,65130800,25483700
2025-05-09,197.48651123046875,306.8399963378906,247.13865661621094,434.455810546875,556.51025390625,82.63890838623047,199.48594106569843,308.57000732421875,249.51160240858812,436.4462081525218,559.6263849147109,82.88572816196974,196.50170927536814,306.010009765625,246.41602360630893,431.63356980482325,554.9521583078488,82.51549125557148,197.95404209190752,307.7900085449219,248.52531868880288,435.7134270593174,558.6205173502777,82.59143914477865,36453900,6913100,5087600,15324200,37603400,17007900
2025-05-12,209.95704650878906,298.19000244140625,253.94500732421875,444.8832092285156,574.9015502929688,81.86994934082031,210.435160708662,299.4700012207031,257.4116847639064,444.9921230759706,574.9114211824733,82.3825867329044,205.93301745006437,296.82000732421875,252.62672400889193,435.4955548202822,569.0340889310521,81.82248734177642,210.13634313336473,298.3299865722656,256.7281061698435,441.5955462250109,573.4026196086874,82.00285452660626,63775800,14375900,9603900,22821900,78993600,32115000
2025-05-13,212.08859252929688,299.4599914550781,256.8355407714844,444.764404296875,578.6981811523438,81.53768157958984,212.55673652410627,300.29998779296875,257.4800500721763,446.2794975271711,580.907093658496,81.9174137635488,208.17412935394688,297.239990234375,254.27705311794927,441.021200788799,574.7536773375426,81.16744469199683,209.59847136477597,299.0199890136719,254.90201286940857,443.41763796979524,575.3157161654024,81.76551799284962,51909300,10233600,8589000,23618800,67947200,53912200
2025-05-14,211.490966796875,293.1600036621094,259.40380859375,448.5273742675781,579.437744140625,80.99656677246094,213.09460539099953,294.79998779296875,260.38033243913924,449.47801330220653,580.8084133986617,81.51869943849587,209.7478820292828,291.9599914550781,256.13244775146745,443.77414887416586,577.4161378946785,80.88264494274719,211.5905625216416,293.6700134277344,256.82577133737385,443.77414887416586,579.6546629482465,81.40477760878214,49325800,14800600,8643100,19902800,66283500,42119800
2025-05-15,210.61444091796875,297.8399963378906,261.2103576660156,449.5392761230469,582.2678833007812,81.70857238769531,212.11848379882832,297.8999938964844,263.19269990894253,452.57502540604634,582.770756919371,81.94590413126859,208.71198473801002,293.75,258.5444666020599,446.860659567107,576.9822030720642,81.1484729494016,210.11641669484823,294.1000061035156,260.7025759874391,447.1979616790238,577.4358426248243,81.29086620131355,45029500,13497700,9214600,21992300,71268100,59448000
